id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated
edgeless,Edgeless,EDG,191,0.798248,0.00007115,1306960.0,65493276.0,82046276.0,132046997.0,,2.12,-9.32,0.48,1519178350
cloakcoin,CloakCoin,CLOAK,192,12.8941,0.00114921,2539230.0,65162823.0,5053693.0,5053693.0,,6.92,9.95,49.08,1519178342
wings,Wings,WINGS,193,0.7254,0.00006465,1567610.0,65074425.0,89708333.0,100000000.0,,3.33,-9.54,14.32,1519178349
spankchain,SpankChain,SPANK,194,0.211856,0.00001888,525426.0,63565992.0,300043386.0,1000000000.0,,2.26,-18.25,-13.06,1519178357
indahash,indaHash,IDH,195,0.157035,0.00001400,584413.0,62803990.0,399936259.0,400000000.0,,-1.36,-1.27,38.88,1519178360
mobilego,MobileGo,MGO,196,0.636263,0.00005671,302545.0,62372147.0,98028877.0,100000000.0,,0.37,-11.93,-7.69,1519178351
trinity-network-credit,Trinity Network Credit,TNC,197,0.186741,0.00001664,3137310.0,62247000.0,333333333.0,1000000000.0,,1.96,-8.58,-5.64,1519178360
coindash,CoinDash,CDT,198,0.0943829,0.00000841,15340200.0,61931514.0,656173039.0,1000000000.0,,1.56,3.14,12.77,1519178353
centra,Centra,CTR,199,0.898695,0.00008010,1172710.0,61111260.0,68000000.0,98272765.0,,2.42,-7.71,-0.68,1519178354
tierion,Tierion,TNT,200,0.141925,0.00001265,3249960.0,60812204.0,428481269.0,1000000000.0,,2.36,-11.49,-3.6,1519178354
triggers,Triggers,TRIG,201,1.88444,0.00016795,1585190.0,60501034.0,32105578.0,32105578.0,,2.58,-11.96,9.87,1519178349
quantum-resistant-ledger,Quantum Resistant Ledger,QRL,202,1.14526,0.00010207,1153320.0,59553520.0,52000000.0,65000000.0,105000000.0,-0.16,-18.31,-12.65,1519178351
aeon,Aeon,AEON,203,3.83786,0.00034206,215924.0,59529036.0,15510997.0,15510997.0,,1.54,-10.96,31.06,1519178344
delphy,Delphy,DPY,204,1.92308,0.0001714,2651170.0,58333437.0,30333339.0,100000000.0,,5.78,-8.7,42.86,1519178357
bottos,Bottos,BTO,205,0.161684,0.00001441,693132.0,57465654.0,355419546.0,1000000000.0,,-0.07,-11.03,17.9,1519178360
naga,NAGA,NGC,206,0.987458,0.00008801,619020.0,56949012.0,57672338.0,77910266.0,,1.45,-13.77,12.37,1519178359
utrust,UTRUST,UTK,207,0.20332,0.00001812,2484140.0,56365709.0,277226583.0,500000000.0,,2.92,-16.59,-19.62,1519178359
eccoin,ECC,ECC,208,0.00225311,0.00000020,107338.0,56327750.0,25000000000.0,25000000000.0,,-1.43,-10.54,20.95,1519178342
modum,Modum,MOD,209,3.06419,0.0002731,1735160.0,55971107.0,18266200.0,27266200.0,27266200.0,5.04,-16.69,-12.7,1519178356
hive,Hive,HVN,210,0.147334,0.00001313,163110.0,55250250.0,375000000.0,500000000.0,,3.37,0.75,8.86,1519178354
rise,Rise,RISE,211,0.477401,0.00004255,1875.48,54012767.0,113139200.0,113139200.0,,-15.26,-0.54,-19.61,1519178347
taas,TaaS,TAAS,212,6.56781,0.00058537,106671.0,53501385.0,8146001.0,8146001.0,,1.27,-2.06,17.39,1519178350
district0x,district0x,DNT,213,0.0884186,0.00000788,2047370.0,53051160.0,600000000.0,1000000000.0,,4.89,-14.19,-6.15,1519178353
gulden,Gulden,NLG,214,0.133354,0.00001189,515046.0,52343285.0,392513800.0,464013800.0,,0.09,-13.55,-17.86,1519178342
qlink,QLINK,QLC,215,0.217385,0.00001937,654021.0,52172400.0,240000000.0,600000000.0,,1.72,-7.57,-13.1,1519178359
library-credit,LBRY Credits,LBC,216,0.348456,0.00003106,1025800.0,52160859.0,149691378.0,524591381.0,,2.18,-7.15,-0.36,1519178347
medical-chain,Medicalchain,MTN,217,0.270183,0.00002408,4785300.0,49983855.0,185000000.0,500000000.0,,0.92,-11.25,-8.14,1519178361
attention-token-of-media,ATMChain,ATM,218,0.0107105,0.00000095,38004.7,49913987.0,4660285460.0,10000000000.0,,2.72,-6.12,-5.49,1519178354
all-sports,All Sports,SOC,219,0.113301,0.00001010,4014620.0,49846943.0,439951480.0,1500000000.0,,3.29,-19.93,-5.73,1519178360
salus,SaluS,SLS,220,49.2024,0.00438524,160994.0,49692077.0,1009952.0,1009952.0,,0.89,-9.08,5.38,1519178346
ion,ION,ION,221,2.4448,0.0002179,945185.0,48578298.0,19870050.0,25770050.0,,1.35,-11.96,-17.83,1519178347
internet-node-token,Internet Node Token,INT,222,0.320704,0.00002858,3046490.0,48105600.0,150000000.0,1000000000.0,,3.27,-11.12,2.0,1519178360
groestlcoin,Groestlcoin,GRS,223,0.689386,0.00006144,1335380.0,47893030.0,69472009.0,69472009.0,105000000.0,1.12,-7.54,4.15,1519178342
steem-dollars,Steem Dollars,SBD,224,5.11178,0.00045559,14992400.0,47631525.0,9317992.0,9317992.0,,1.63,-5.8,0.84,1519178347
crown,Crown,CRW,225,2.7547,0.00024552,66143.5,47564724.0,17266753.0,17266753.0,42000000.0,-0.05,-15.85,4.28,1519178345
wepower,WePower,WPR,226,0.133291,0.00001188,4575880.0,47411044.0,355695760.0,745248183.0,,5.83,-10.95,10.06,1519178361
unikoin-gold,Unikoin Gold,UKG,227,0.336711,0.00003001,3246080.0,47291331.0,140450804.0,1000000000.0,,2.43,-5.65,-17.51,1519178356
feathercoin,Feathercoin,FTC,228,0.245784,0.00002191,199630.0,47279590.0,192362360.0,192362360.0,336000000.0,-0.54,-7.34,29.53,1519178340
mercury,Mercury,MER,229,0.45579,0.00004062,3689230.0,45579000.0,100000000.0,100000000.0,,1.01,-7.11,-6.83,1519178350
presearch,Presearch,PRE,230,0.293338,0.00002614,51580.3,45467390.0,155000000.0,170000000.0,1000000000.0,-3.37,-10.03,7.5,1519178357
mooncoin,Mooncoin,MOON,231,0.000202923,0.00000002,31863.8,45371881.0,223591612711,223591612711,,30.37,2.89,28.17,1519178341
safe-exchange-coin,Safe Exchange Coin,SAFEX,232,0.0293122,0.00000261,22431.1,45233344.0,1543157590.0,2147483647.0,2147483647.0,1.49,-3.18,-7.48,1519178347
namecoin,Namecoin,NMC,233,3.01556,0.00026877,224932.0,44438498.0,14736400.0,14736400.0,,0.21,-4.26,17.91,1519178340
tokencard,TokenCard,TKN,234,1.79885,0.00016033,184270.0,44039872.0,24482237.0,39406760.0,,1.48,-7.02,9.33,1519178350
dimecoin,Dimecoin,DIME,235,0.0000816021,0.000000007,71538.8,43991426.0,539096740560,539096740560,,-0.96,0.33,5.38,1519178341
hempcoin,HempCoin,THC,236,0.18973,0.00001691,1165210.0,43728735.0,230478760.0,230478760.0,,0.72,-19.66,4.73,1519178343
pepe-cash,Pepe Cash,PEPECASH,237,0.0616429,0.00000549,514388.0,43266166.0,701884009.0,701884009.0,,4.12,-1.73,21.16,1519178348
coss,COSS,COSS,238,0.663273,0.00005912,1516200.0,43236114.0,65186000.0,104000000.0,200000000.0,-1.85,-18.45,-3.22,1519178354
nimiq,Nimiq,NET,239,4.06207,0.00036204,250690.0,42651735.0,10500000.0,10500000.0,,2.85,-15.21,14.69,1519178352
origintrail,OriginTrail,TRAC,240,0.166971,0.00001488,278623.0,42495389.0,254507606.0,500000000.0,,2.49,-11.48,-9.87,1519178360
deeponion,DeepOnion,ONION,241,3.97187,0.000354,151837.0,42156144.0,10613677.0,19615537.0,25000000.0,0.46,-14.0,-7.93,1519178353
decent,DECENT,DCT,242,0.817535,0.00007286,442042.0,41944523.0,51306089.0,73197775.0,,1.7,-10.47,-4.51,1519178349
monetha,Monetha,MTH,243,0.193198,0.00001722,5399860.0,41927398.0,217017764.0,402400000.0,,1.96,0.27,26.02,1519178355
lykke,Lykke,LKK,244,0.153254,0.00001366,54252.6,41808097.0,272802650.0,1285690000.0,,2.28,-2.62,0.48,1519178349
colossuscoinxt,ColossusCoinXT,COLX,245,0.00388579,0.00000035,68184.7,41674083.0,10724738924.0,10784272304.0,,-4.72,-17.22,46.09,1519178355
adtoken,adToken,ADT,246,0.0692948,0.00000618,1272080.0,41576880.0,600000000.0,1000000000.0,1000000000.0,2.97,-15.23,-10.28,1519178352
everex,Everex,EVX,247,2.51219,0.0002239,18605200.0,41451135.0,16500000.0,25000000.0,,4.25,-11.1,42.2,1519178355
humaniq,Humaniq,HMQ,248,0.253829,0.00002262,1574750.0,41339338.0,162862944.0,184194944.0,920952070.0,2.83,-0.22,14.26,1519178351
energo,Energo,TSL,249,0.0708238,0.00000631,981994.0,41221508.0,582029029.0,1000000000.0,,-1.87,-8.96,-3.7,1519178357
viberate,Viberate,VIB,250,0.249064,0.00002220,9699820.0,41087208.0,164966467.0,200000000.0,,2.25,-19.07,-2.38,1519178355
cappasity,Cappasity,CAPP,251,0.123912,0.00001104,416618.0,41013890.0,330992078.0,438686537.0,,2.39,-7.87,9.3,1519178358
bean-cash,Bean Cash,BITB,252,0.0172722,0.00000154,9939750.0,41004807.0,2374035000.0,2374035000.0,50000000000.0,2.6,16.66,72.35,1519178344
stk,STK,STK,253,0.126101,0.00001124,4417910.0,40998080.0,325120977.0,500000000.0,,5.77,-17.6,-20.65,1519178360
blockport,Blockport,BPT,254,0.788755,0.00007030,4640800.0,40976340.0,51950656.0,69434800.0,,5.17,7.15,174.03,1519178360
electra,Electra,ECA,255,0.00176132,0.00000016,83695.6,40823200.0,23177616531.0,24044773084.0,30000000000.0,2.71,-1.28,-5.62,1519178351
diamond,Diamond,DMD,256,15.2944,0.00136314,100898.0,40647581.0,2657677.0,2657677.0,4380000.0,0.59,-6.29,16.21,1519178341
decision-token,Decision Token,HST,257,1.29183,0.00011514,367785.0,40605316.0,31432399.0,48240070.0,,0.34,-12.46,-5.57,1519178357
sibcoin,SIBCoin,SIB,258,2.47359,0.00022046,196756.0,40539442.0,16388909.0,16388909.0,,2.39,-6.06,19.29,1519178346
firstblood,FirstBlood,1ST,259,0.465955,0.00004153,680598.0,39866351.0,85558371.0,93468691.0,,1.93,-14.06,-6.49,1519178347
lunyr,Lunyr,LUN,260,17.0966,0.00152376,2494350.0,39285475.0,2297853.0,2703356.0,,2.79,-13.67,1.25,1519178350
qbao,Qbao,QBT,261,0.598603,0.00005335,5440070.0,39119546.0,65351403.0,100000000.0,,2.99,-8.77,2.06,1519178358
potcoin,PotCoin,POT,262,0.175851,0.00001567,372355.0,38584260.0,219414505.0,219414505.0,420000000.0,2.04,-7.58,14.84,1519178341
datum,Datum,DAT,263,0.0456321,0.00000407,1827090.0,37935587.0,831335545.0,2653841598.0,,3.47,-9.12,-6.45,1519178358
bitcny,bitCNY,BITCNY,264,0.159844,0.00001425,35805000.0,37470311.0,234418000.0,234418000.0,,1.4,0.21,-2.08,1519178343
ink,Ink,INK,265,0.206302,0.00001839,36602500.0,36773332.0,178250000.0,1000000000.0,1000000000.0,1.87,-7.25,-0.7,1519178357
odyssey,Odyssey,OCN,266,0.0181602,0.00000162,11104700.0,36320400.0,2000000000.0,10000000000.0,,4.77,-10.49,-5.3,1519178360
whitecoin,WhiteCoin,XWC,267,0.143471,0.00001279,94982.2,35686124.0,248734057.0,248734057.0,,1.19,-9.79,18.86,1519178342
swftcoin,SwftCoin,SWFTC,268,0.0202638,0.00000181,25614700.0,35461650.0,1750000000.0,10000000000.0,,4.94,-13.78,5.89,1519178359
iocoin,I/O Coin,IOC,269,2.1419,0.0001909,108026.0,35442767.0,16547349.0,16547349.0,,0.29,-13.57,-17.86,1519178343
yoyow,YOYOW,YOYOW,270,0.142445,0.00001270,1736500.0,34814857.0,244409119.0,300000000.0,1000000000.0,1.53,-9.46,-2.62,1519178353
cofound-it,Cofound.it,CFI,271,0.107091,0.00000954,752185.0,34804575.0,325000000.0,500000000.0,,0.88,-3.49,2.64,1519178351
shift,Shift,SHIFT,272,2.94585,0.00026255,325764.0,34587457.0,11741079.0,11741079.0,,0.18,-8.6,-10.16,1519178346
blockmason,BlockMason Credit Protocol,BCPT,273,0.7309,0.00006514,14801600.0,33011976.0,45166200.0,116158667.0,,0.46,-18.43,46.83,1519178355
zeusshield,Zeusshield,ZSC,274,0.0285787,0.00000255,861629.0,32956121.0,1153170765.0,5642500000.0,,2.26,-3.25,6.94,1519178355
maecenas,Maecenas,ART,275,1.08834,0.00009700,779.117,32813614.0,30150150.0,100000000.0,,1.39,-0.02,31.2,1519178356
agrello-delta,Agrello,DLT,276,0.380924,0.00003395,1267040.0,32751416.0,85978873.0,130271020.0,,4.28,-8.14,-10.44,1519178355
game,Game.com,GTC,277,0.107834,0.00000961,1693200.0,32350200.0,300000000.0,2000000000.0,,0.8,-12.03,8.42,1519178359
spectrecoin,Spectrecoin,XSPEC,278,1.55393,0.0001385,148396.0,32298845.0,20785264.0,20785264.0,,1.64,-13.47,-2.94,1519178349
soarcoin,Soarcoin,SOAR,279,0.032111,0.00000286,19162.6,31731500.0,988181611.0,5000000000.0,5000000000.0,2.3,-1.04,31.14,1519178350
selfkey,Selfkey,KEY,280,0.0168792,0.00000150,476880.0,31702912.0,1878223591.0,5999999954.0,,-1.29,-14.54,12.42,1519178360
waves-community-token,Waves Community Token,WCT,281,3.17066,0.00028259,262181.0,31622825.0,9973578.0,10000000.0,,3.95,5.55,54.93,1519178349
suncontract,SunContract,SNC,282,0.274923,0.00002450,4732000.0,31580344.0,114869777.0,122707503.0,,2.89,-4.64,12.0,1519178352
numeraire,Numeraire,NMR,283,24.3437,0.00216967,1373300.0,31428872.0,1291047.0,2291047.0,21000000.0,-0.69,-11.51,16.6,1519178352
shield-xsh,SHIELD,XSH,284,0.0649707,0.00000579,103641.0,31297633.0,481719186.0,481719186.0,660000000.0,-0.75,-7.53,32.77,1519178356
carvertical,carVertical,CV,285,0.00600428,0.00000054,531520.0,31051672.0,5171589622.0,9931143978.0,,3.87,-15.11,-16.55,1519178360
bitconnect,BitConnect,BCC,286,3.35319,0.00029886,159497.0,30989474.0,9241789.0,9968621.0,28000000.0,0.14,-15.94,-8.26,1519178349
zeepin,Zeepin,ZPT,287,0.131737,0.00001174,941667.0,30900895.0,234565044.0,1000000000.0,,1.12,0.31,18.27,1519178361
mintcoin,Mintcoin,MINT,288,0.0012342,0.00000011,112904.0,30789909.0,24947260808.0,24947260808.0,,-6.78,-8.25,44.35,1519178341
blocktix,Blocktix,TIX,289,0.769299,0.00006857,2295680.0,30771960.0,40000000.0,62500000.0,,1.11,-6.79,-6.66,1519178353
worldcore,Worldcore,WRC,290,0.174744,0.00001557,637251.0,30599299.0,175109299.0,245209299.0,,0.25,-9.9,-0.62,1519178358
